#                                                                   --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name               accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------     -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
PF13847_seed         -          sp|A0A0H3PEK7|TLYA_CAMJJ -              1e-05   11.6   3.7     1e-05   11.6   1.0   2.1   2   1   0   2   2   2   1 -
PF13847_seed         -          sp|A0A0N9HMN6|POMT3_SINHE -            2.5e-09   23.3   0.2     2e-08   20.4   0.1   2.2   2   1   0   2   2   2   1 -
PF13847_seed         -          sp|A0A193KX02|TOMT_DANRE -            1.9e-08   20.5   0.0   5.2e-08   19.0   0.0   1.6   1   1   1   2   2   2   1 -
PF13847_seed         -          sp|A1Y9I9|TOMT_MOUSE -            5.1e-06   12.6   0.0   7.6e-06   12.0   0.0   1.3   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|A2AUU0|METL8_MOUSE -            3.5e-06   13.1   0.0   6.4e-06   12.2   0.0   1.4   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|A2RSY6|TRM1L_MOUSE -            1.9e-07   17.2   0.0   4.5e-07   16.0   0.0   1.6   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|A3KPF2|ANM14_ARATH -              8e-08   18.4   0.0   1.6e-07   17.4   0.0   1.6   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|A8C927|NPMA_ECOLX -            3.5e-10   26.1   0.2   3.7e-09   22.8   0.0   2.0   1   1   0   2   2   2   1 -
PF13847_seed         -          sp|A8MUP2|CSKMT_HUMAN -            1.5e-13   37.0   0.0   2.5e-13   36.3   0.0   1.3   1   1   0   1   1   1   1 -
PF13847_seed         -          sp|B0EXJ8|HTOMT_CATRO -            3.6e-08   19.5   0.9   2.3e-07   16.9   0.9   2.1   2   1   0   2   2   2   1 -
PF13847_seed         -          sp|B0ZB55|OMT1_HUMLU -            1.3e-08   21.0   0.0   2.9e-08   19.9   0.0   1.6   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|B3DLB3|ANM2_XENTR -            1.8e-10   27.0   0.0   3.4e-10   26.1   0.0   1.4   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|B3GSH5|ASMT_RAT   -            9.1e-11   28.0   0.0   1.5e-10   27.2   0.0   1.3   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|B6CZ46|TOMT_MACMU -            9.2e-07   15.0   0.0   1.2e-06   14.5   0.0   1.3   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|C7AE94|FAOMT_VITVI -            3.1e-06   13.2   0.0   4.1e-06   12.9   0.0   1.2   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|C8VQG9|LAEA_EMENI -            9.1e-08   18.2   0.0   1.6e-07   17.5   0.0   1.4   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|D3KU66|ASMT_MOUSE -            6.1e-10   25.3   0.0   9.4e-10   24.7   0.0   1.2   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|D9IVE5|ANM2_XENLA -            1.6e-09   23.9   0.0     3e-09   23.0   0.0   1.4   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|F4JNX3|CMKMT_ARATH -            1.6e-07   17.4   0.0   2.6e-07   16.8   0.0   1.3   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|F4ZGF2|COMTA_DANRE -            1.2e-07   17.9   0.0   2.5e-07   16.8   0.0   1.5   2   0   0   2   2   2   1 -
PF13847_seed         -          sp|J7I4B7|WBDD_ECOLX -            1.1e-18   53.6   0.1   3.2e-18   52.2   0.1   1.8   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|O07431|CAMT_MYCTU -            2.4e-12   33.1   0.0   3.3e-12   32.7   0.0   1.2   1   0   0   1   1   1   1 -
PF13847_seed         -          sp|O13648|ANM3_SCHPO -            8.2e-14   37.9   1.3   1.8e-13   36.7   0.0   2.2   3   1   0   3   3   3   1 -
PF13847_seed         -          sp|O22268|DIM1A_ARATH -            5.2e-10   25.5   0.0     4e-09   22.6   0.0   2.1   2   0   0   2   2   2   1 -
